,Subsample size,Energy Weight,2Jmax,Train Precision,Error Precision,Sampling Method,Subsampled Energy RMSE,Subsampled Force RMSE,Training Energy RMSE,Training Force RMSE,Testing Energy RMSE,Testing Force RMSE
0,100,150,6,6,6,Random,0.0036580729580897864,0.1580126833656751,0.014070389078587603,0.21032023994707244,0.014553301988149097,0.21140803609440179
1,100,150,6,6,6,Random,0.004358458591879486,0.15714952038663485,0.013863240856628826,0.20561233259076242,0.014660339942079824,0.2113311239750697
2,100,150,6,6,6,Random,0.004030245825819735,0.15328111326245195,0.013952757807027216,0.2186707041342753,0.014911772468897775,0.21119883059725456
3,100,150,6,6,6,Random,0.003705244934203845,0.15245783803129337,0.019158609514814316,0.228327498256858,0.02374795166513274,0.2278696118734172
4,100,150,6,6,6,Random,0.003813587084075938,0.14933658360094712,0.056445995208574296,0.2579338755241425,0.06365493215084786,0.26762678432458586
5,100,150,6,6,6,Random,0.0034704004510462583,0.16195473780327418,0.013056005656139383,0.2341013427827686,0.013026946515045646,0.23401845181913006
6,100,150,6,6,6,Random,0.004740609910963889,0.16487038516527774,0.01572133541094865,0.2061734636878157,0.018989255670884497,0.2061865681028259
7,100,150,6,6,6,Random,0.003985415982483643,0.1521908227863684,0.02822589963848635,0.3250450245494144,0.02637636993103601,0.3354411988193154
8,100,150,6,6,6,Random,0.00397726572007837,0.15182383941315508,0.01877757588033004,0.28650661647572,0.019112856950118964,0.29656699107358275
9,100,150,6,6,6,Random,0.004043109124503279,0.15904760622703762,0.016159583680066224,0.18797427661646848,0.017299821156816834,0.19491362910909474
10,100,150,6,6,6,Random,0.004362923183664183,0.15951940518900648,0.021334509027601225,0.3015823778800769,0.021357135485770885,0.30417665221436796
11,100,150,6,6,6,Random,0.0036181148712821024,0.1548596187667891,0.01705845208085565,0.19022365763781132,0.020593298223641934,0.1984383888386999
12,100,150,6,6,6,Random,0.0040000958196001225,0.1551013275743925,0.04696397536175265,0.3132983913805003,0.05273083493551184,0.3185654581606812
13,100,150,6,6,6,Random,0.003584520940783031,0.16391416809896903,0.013647202895432357,0.19071678572235204,0.013730030729221673,0.19637188426773602
14,100,150,6,6,6,Random,0.004001867784805275,0.15812433440041673,0.02330239381450725,0.2711019317341734,0.023886495390216665,0.28116972370710724
15,100,150,6,6,6,Random,0.0037544225086637707,0.15408909004357915,0.03399517278831997,0.23307787018001946,0.041148354985033574,0.2334293148992974
16,100,150,6,6,6,Random,0.004491562935650751,0.16008536092784023,0.01211256982029312,0.21329054537490222,0.012196743231127793,0.21117977161139623
17,100,150,6,6,6,Random,0.003688901882696808,0.15671946422013788,0.04959167837348745,0.2098074791635698,0.05795090544370294,0.214846036513736
18,100,150,6,6,6,Random,0.004141542448035175,0.15565802747812424,0.014545986422806327,0.20208062654304298,0.01595835024857611,0.20654645156194096
19,100,150,6,6,6,Random,0.0034248635985089397,0.1549088381050072,0.026107550007767773,0.19749441132704015,0.03470861862309566,0.2053726687483136
20,100,150,6,6,6,Random,0.004160906584320597,0.16406442115874612,0.011052864311107267,0.18988838360341273,0.01099469344641714,0.188632585119439
21,100,150,6,6,6,Random,0.004310367241506843,0.1565759882107852,0.012797101551651074,0.20965506226343955,0.013097956865207776,0.21762501332302545
22,100,150,6,6,6,Random,0.003831511815622444,0.15797081212694614,0.024017998601391338,0.2134471913912777,0.031312096940644435,0.22375415997791465
23,100,150,6,6,6,Random,0.003971360219394166,0.15889233257898364,0.012794507462832809,0.1774399173645561,0.014264324093207442,0.17883648158192686
24,100,150,6,6,6,Random,0.0037508664206656914,0.15409208153373102,0.027412836012601634,0.19689470976928758,0.030940802658461556,0.20074362382629607
25,100,150,6,6,6,Random,0.004304766350669612,0.16568179065595004,0.0117772830902164,0.17682407546770487,0.01185285097178455,0.17736069735544852
26,100,150,6,6,6,Random,0.0037198340422166403,0.15895215990167239,0.01540851157612126,0.20625906210008893,0.01948015454025105,0.2183014398587812
27,100,150,6,6,6,Random,0.004424057148293387,0.1624096099163255,0.031839189762399224,0.2254985429068222,0.037696324050414176,0.23263353341315637
28,100,150,6,6,6,Random,0.004084742124415296,0.16381564137605295,0.014805472219074127,0.17577645355188343,0.01602326785672622,0.17825959934958557
29,100,150,6,6,6,Random,0.003427261804349911,0.1551041245326199,0.015800069407128445,0.2059441940889685,0.017257756765760853,0.20713184102272483
30,100,150,6,6,6,Random,0.00407517253559522,0.15719329977679322,0.03214640365158685,0.20056130953935014,0.04152685300251401,0.20682494367426196
31,100,150,6,6,6,Random,0.003964878449883285,0.1591986326106723,0.028427905251441985,0.21105855943684468,0.031848905406937536,0.22049824759483339
32,100,150,6,6,6,Random,0.003953215413403647,0.1630366883654494,0.04658329299591167,0.2819914393264491,0.05554573265149742,0.28486737059921036
33,100,150,6,6,6,Random,0.003723714946063937,0.15622636773935872,0.01592810087705628,0.19033924625407422,0.018198551952262214,0.19288431519972468
34,100,150,6,6,6,Random,0.0033152674761411137,0.14998839773841577,0.016272988978909324,0.20432276002968114,0.01702246128365735,0.20821714654065948
35,100,150,6,6,6,Random,0.0034633926494108415,0.1596162253161782,0.017538086186091196,0.2229498055058579,0.02117833325124863,0.2199826803438101
36,100,150,6,6,6,Random,0.003901645951556254,0.16682218556459893,0.012400698618067228,0.21468063094158632,0.012324708713228468,0.2165161393042039
37,100,150,6,6,6,Random,0.0034187943933606736,0.1519420213391872,0.018006013139978027,0.22423004733041596,0.023414560087065106,0.2329736476687801
38,100,150,6,6,6,Random,0.004101041338110865,0.1563819909299774,0.038176460791814894,0.22458864244833857,0.047473115561555396,0.2256534035689955
39,100,150,6,6,6,Random,0.003776027464962677,0.1606684512477206,0.02236875151468816,0.1997982467499834,0.02511597201325139,0.2046536201916691
40,100,150,6,6,6,Random,0.0034985005417264695,0.15111325227508537,0.0217095454527503,0.1935830616254055,0.02931633527472308,0.19909784753962517
41,100,150,6,6,6,Random,0.0040993221560657375,0.16132791945112143,0.02571877593579362,0.2296266379960369,0.0316620110192422,0.23685301540099468
42,100,150,6,6,6,Random,0.0037831160905290656,0.1644911701795304,0.01309023854324551,0.22406159104319992,0.013463108152640043,0.2297608012104042
43,100,150,6,6,6,Random,0.0034978325334981573,0.16125896122977296,0.025288450852112822,0.257751998143337,0.027669460425803774,0.2527688937675976
44,100,150,6,6,6,Random,0.003812246948428902,0.16079135128939218,0.012655285147202967,0.22991695804303647,0.012607447019397948,0.23202937546340263
45,100,150,6,6,6,Random,0.003806138336983643,0.15632688687699833,0.015126970183352849,0.23244821819207664,0.015105029004732444,0.2393274897615945
46,100,150,6,6,6,Random,0.004626604008832483,0.15756562280102568,0.014929127074754822,0.18343762267845842,0.014832737539911389,0.18732325116865967
47,100,150,6,6,6,Random,0.003771807611572693,0.15724536310621642,0.01295517333915035,0.21780287546456636,0.012725421589690068,0.21844412703123764
48,100,150,6,6,6,Random,0.003826196297327275,0.1565191571716062,0.027999742646668355,0.20074934449862847,0.03638590546645635,0.21335992169853032
49,100,150,6,6,6,Random,0.003882971802504935,0.1584511946785264,0.025341361570234706,0.2109066754562361,0.030486858497902353,0.21783198789471314
50,100,150,6,6,6,Leverage,0.004396276436328541,0.17253457729812466,0.011533775164944797,0.17679600409727883,0.011234334237071023,0.17727045594605795
51,100,150,6,6,6,Leverage,0.004592471936547703,0.18954347250301312,0.011567528956005518,0.18529883945695866,0.01157949700055249,0.18574576033134813
52,100,150,6,6,6,Leverage,0.003840228236251263,0.18056477434208598,0.010869007084578131,0.18153381612164524,0.010697660460939985,0.1820942669108938
53,100,150,6,6,6,Leverage,0.0048836399016596995,0.17357287807877525,0.01110892591540616,0.18031107458266843,0.011041977843862693,0.18094615002337022
54,100,150,6,6,6,Leverage,0.0041119372583649115,0.18803513023692617,0.011432378829795264,0.18477009051685997,0.011692656181325181,0.18525897035534403
55,100,150,6,6,6,Leverage,0.00418670401861665,0.18163792319176172,0.011155799556540212,0.18118611387861097,0.011113065700808687,0.18141257015474702
56,100,150,6,6,6,Leverage,0.0042898572366318315,0.18000482358887435,0.011358470276891281,0.17786402581231303,0.011381517759321596,0.17942373385185717
57,100,150,6,6,6,Leverage,0.004926651297084066,0.19008656756636533,0.010617400367384566,0.183140267849456,0.010687748369787116,0.18340485619994426
58,100,150,6,6,6,Leverage,0.003990159006107575,0.19236065733857247,0.01101772276857479,0.18465005774900378,0.011132987342282784,0.18611467593163208
59,100,150,6,6,6,Leverage,0.005200743572157963,0.18066487526308908,0.011250758106137048,0.18344696841262567,0.011476148471621138,0.18399410256032098
60,100,150,6,6,6,Leverage,0.004433863145677443,0.1827196250546038,0.011270405370658211,0.19882513152195802,0.01160859937493802,0.19922774739514124
61,100,150,6,6,6,Leverage,0.003919880119860877,0.18385461743098092,0.012054692654551566,0.18119556972329987,0.01205747572255235,0.18160942679491093
62,100,150,6,6,6,Leverage,0.004476927810950793,0.1790978081773193,0.010770891300639518,0.1831193154236564,0.010881040119893886,0.1836495814121327
63,100,150,6,6,6,Leverage,0.0039583151409270986,0.16723430783566798,0.01071227102883887,0.17721387270148495,0.010753446913690429,0.17811743398110613
64,100,150,6,6,6,Leverage,0.004220516526894452,0.1863524439847693,0.01206084470050277,0.1802370253170668,0.012233415851839987,0.18036688775992313
65,100,150,6,6,6,Leverage,0.004216511377234669,0.18534666496449032,0.011465341897314294,0.18055051885236137,0.011484585368840982,0.18088818532970954
66,100,150,6,6,6,Leverage,0.00436262158516757,0.180149248739023,0.010534461567768898,0.1798182134578858,0.010650411624340207,0.18034542080313695
67,100,150,6,6,6,Leverage,0.0045789191466373315,0.1869205195891444,0.011628654941495094,0.18553857765121512,0.011612882096624547,0.1860695254056173
68,100,150,6,6,6,Leverage,0.0038417743621815387,0.1785397737089291,0.01154446804252221,0.17596123060562985,0.011339283270489185,0.17611477507241835
69,100,150,6,6,6,Leverage,0.0035669264761347633,0.17601619126206863,0.010970479777912743,0.17755026709646995,0.010664329263514172,0.1773918411322328
70,100,150,6,6,6,Leverage,0.003794736896086184,0.17770181537425003,0.011100582721902143,0.17818099777335583,0.011069223300927281,0.17824329144148765
71,100,150,6,6,6,Leverage,0.004821729095686646,0.19064500474335141,0.011406667141971716,0.1845742420021752,0.011425311761677263,0.18527652044501264
72,100,150,6,6,6,Leverage,0.003844763182445432,0.17978194025222016,0.011272765479723192,0.1779951862196319,0.011141316677421381,0.1781386478447346
73,100,150,6,6,6,Leverage,0.004452708298378056,0.18448107431626593,0.011439846644909836,0.17841935740062972,0.011566626536567232,0.1799907016582994
74,100,150,6,6,6,Leverage,0.00401761950810859,0.1741894039848178,0.011446183205909677,0.18119828757569756,0.011545267876791054,0.18275691678241882
75,100,150,6,6,6,Leverage,0.004852382162789029,0.19186100873846162,0.01132268882397643,0.189688362976385,0.011458651179813288,0.1897900366663267
76,100,150,6,6,6,Leverage,0.004767379510394503,0.1889620060333679,0.011774368361210433,0.18400592729503207,0.011686260796278346,0.18475618031494428
77,100,150,6,6,6,Leverage,0.004556652198909411,0.18359741322135809,0.011527190917858202,0.17897206764044635,0.011876360327425343,0.17965520462303042
78,100,150,6,6,6,Leverage,0.004583690322015395,0.1812442141489498,0.01074772459733306,0.1837144604323411,0.010781231760744157,0.18438828549212777
79,100,150,6,6,6,Leverage,0.00493881106410479,0.1816165105857619,0.010714360975670079,0.1826333379745141,0.01075438569789277,0.1833863760559952
80,100,150,6,6,6,Leverage,0.003991970293629637,0.18564257541452642,0.010760823402961528,0.18793011165633153,0.011194102882149436,0.18867726943886654
81,100,150,6,6,6,Leverage,0.005264921325813088,0.19245765094884254,0.011275731937156813,0.17900191244748676,0.011185391046914133,0.17957707901558928
82,100,150,6,6,6,Leverage,0.004555853011714825,0.19498877364150702,0.01077627338676515,0.1846182220571839,0.01179676074413703,0.18506695329608208
83,100,150,6,6,6,Leverage,0.003981208233082698,0.180075257425458,0.01181527990014372,0.17955516912360628,0.011533737229268527,0.17989811124664984
84,100,150,6,6,6,Leverage,0.004528110665512824,0.19320323665034742,0.012313442228190329,0.1850393120097923,0.012414762136295941,0.18520601908039216
85,100,150,6,6,6,Leverage,0.0040627117541380126,0.18341911087733792,0.011556678349773019,0.1805576118921349,0.011406910794753589,0.18070286761051346
86,100,150,6,6,6,Leverage,0.004338416699177898,0.1841588080229546,0.01069096269609092,0.18887363813432848,0.01055458066287093,0.18887387925801144
87,100,150,6,6,6,Leverage,0.004314285304965325,0.18961642957822192,0.010809385313658175,0.18914566523170306,0.010752393919898968,0.1900942789983889
88,100,150,6,6,6,Leverage,0.004541144482196952,0.180292373332358,0.011555479659143175,0.18123889086377434,0.011520917869243703,0.18142045096627607
89,100,150,6,6,6,Leverage,0.0037994704457185334,0.17832050436827868,0.01130292910372512,0.17951046822804187,0.011280146343912377,0.18061578695180824
90,100,150,6,6,6,Leverage,0.004079805743904877,0.18166577294273917,0.01080857803003495,0.18072063103970382,0.01147057795768143,0.18105896176953096
91,100,150,6,6,6,Leverage,0.005068580747999801,0.19215164894632125,0.011291612855052783,0.18162202552870804,0.011356624869573801,0.18238209287936338
92,100,150,6,6,6,Leverage,0.00387602693272788,0.17928865487896287,0.011467050220859499,0.17796481146382825,0.011256396602109696,0.17762960335465197
93,100,150,6,6,6,Leverage,0.004033810891354426,0.1812829468030681,0.010860687964468443,0.18099331959344997,0.012199231130159752,0.18162099379548172
94,100,150,6,6,6,Leverage,0.0038336074033844974,0.18525296443767258,0.010783533140836347,0.1797580503806012,0.010753467262501162,0.1801497345181713
95,100,150,6,6,6,Leverage,0.003678979855515261,0.16940370904332538,0.01163826609761824,0.17695781753252154,0.011552848312587752,0.17716879252168144
96,100,150,6,6,6,Leverage,0.00393889126850638,0.18999853440764491,0.012879834266693329,0.18170183501352064,0.012934550871877943,0.1825657545237206
97,100,150,6,6,6,Leverage,0.0045322658344640445,0.17268957155156384,0.011218326176116122,0.17863785138669036,0.011129976604499431,0.1800798046195227
98,100,150,6,6,6,Leverage,0.004126233399747951,0.17782668857456946,0.011656864789506819,0.17734155651845868,0.011731483405697542,0.17812131666747635
99,100,150,6,6,6,Leverage,0.004485209588082909,0.19640631422641958,0.011797651650860698,0.1836334675357402,0.011688588294867514,0.18395282183726774
100,100,150,6,6,6,Block Leverage,0.0048571901561820854,0.18028004287673016,0.011023724068365631,0.17698188183907532,0.011100510993147633,0.17752206195387832
101,100,150,6,6,6,Block Leverage,0.0046525279800821795,0.1759500645244209,0.011785478224174339,0.17553326368322153,0.011782768754221044,0.1759896945322059
102,100,150,6,6,6,Block Leverage,0.004853408103817427,0.1824513458711804,0.011794431589634816,0.17883992408522253,0.011892717168934289,0.1793243137875056
103,100,150,6,6,6,Block Leverage,0.004601552768711615,0.1831429908715206,0.011966092299789137,0.18108582241863955,0.011910962900353513,0.18188079078679395
104,100,150,6,6,6,Block Leverage,0.004317535624309874,0.17657115311455385,0.0121118675060248,0.17306959511199543,0.011947835355965105,0.17297589299067334
105,100,150,6,6,6,Block Leverage,0.00497207616682895,0.19188813796971085,0.011315264327409081,0.17880146983546058,0.011403130494782466,0.17899016244587035
106,100,150,6,6,6,Block Leverage,0.004190248224360308,0.18203978134507356,0.014837092442764052,0.17315177227948936,0.015504749550129218,0.17358459047188865
107,100,150,6,6,6,Block Leverage,0.0037678138811402407,0.18075149990753253,0.011437774410690753,0.17408503071363762,0.011234590060445072,0.17448606586422383
108,100,150,6,6,6,Block Leverage,0.004378117227003186,0.18584067921616582,0.013113510666425248,0.17972233191357695,0.013375452315411908,0.17975267884254878
109,100,150,6,6,6,Block Leverage,0.004259721703733634,0.17740363770561776,0.011998943894182884,0.1736934734872985,0.013079694395715623,0.17425872082252983
110,100,150,6,6,6,Block Leverage,0.004100040631667015,0.18097672542186805,0.011339863299654786,0.17524013998888063,0.011651005789636194,0.17579894337149068
111,100,150,6,6,6,Block Leverage,0.005096166340262526,0.1917675301521415,0.012164971644654268,0.18167754564276495,0.012311649036738249,0.1822474495824712
112,100,150,6,6,6,Block Leverage,0.004999746081098756,0.1926475999479318,0.011897311052271781,0.17889210632970548,0.011815525974767635,0.17988358323379863
113,100,150,6,6,6,Block Leverage,0.004010278114321865,0.1754314292899095,0.012468286887856877,0.17326169425608487,0.01229402024396999,0.17326309363855782
114,100,150,6,6,6,Block Leverage,0.003892233789315626,0.17024802465126584,0.010779244371491218,0.17593300596533812,0.0111024326794894,0.176450943632418
115,100,150,6,6,6,Block Leverage,0.00401058186054943,0.1757814803712882,0.011987782089469138,0.17330925988534418,0.011981658894547708,0.17355747400161917
116,100,150,6,6,6,Block Leverage,0.0043410662261809,0.1806822760659776,0.01142101436822874,0.175896588510079,0.011547789477502533,0.17620583112370283
117,100,150,6,6,6,Block Leverage,0.004111169552441549,0.17793583316141975,0.011646656459499931,0.17301276239430097,0.011464162466031718,0.17371674828113598
118,100,150,6,6,6,Block Leverage,0.004665106339894917,0.1885422215973515,0.012754916998664101,0.17816776594619968,0.013220401885743057,0.17881480291309376
119,100,150,6,6,6,Block Leverage,0.005139163348521176,0.18832134978149156,0.01144120102116297,0.17962797040205578,0.011628422148053926,0.18020590352982868
120,100,150,6,6,6,Block Leverage,0.00442053865189838,0.18245886875671188,0.01110923751224261,0.1777638442457235,0.011198079461684664,0.17842013433421505
121,100,150,6,6,6,Block Leverage,0.004888757177155999,0.18282019089301568,0.011437977092074909,0.1791165952527627,0.011556159744125041,0.1796338468131391
122,100,150,6,6,6,Block Leverage,0.004417167215477769,0.18726585217164987,0.011658043072390475,0.1773560243690887,0.011740104855020066,0.1783095727792701
123,100,150,6,6,6,Block Leverage,0.0044204406803519634,0.18188190324641676,0.013038327830336297,0.17777949447577066,0.01305521294581387,0.17831284751550544
124,100,150,6,6,6,Block Leverage,0.004497089443954598,0.18455192053620675,0.0128990296430049,0.17800819824311354,0.013388687212980048,0.1785737603909906
125,100,150,6,6,6,Block Leverage,0.004433780990475262,0.1817157581982703,0.011569557885209275,0.17554410098661632,0.011668733267515016,0.17574171914647174
126,100,150,6,6,6,Block Leverage,0.005184018284916363,0.18233479545331163,0.010758717575507764,0.18353420399189438,0.010734271729619091,0.1838466651556488
127,100,150,6,6,6,Block Leverage,0.004466158044425817,0.17374312762319874,0.01096764218293081,0.1717006625306233,0.010830259415706419,0.1724595085083107
128,100,150,6,6,6,Block Leverage,0.0042460601406231775,0.19025168791698605,0.012023121119852083,0.1799646894033293,0.011756742964107907,0.18020186108491704
129,100,150,6,6,6,Block Leverage,0.004107739480642726,0.17266154482081053,0.013016906733398035,0.1744675935549873,0.013560115444405208,0.1751037545137006
130,100,150,6,6,6,Block Leverage,0.004541018083271688,0.17795142062803065,0.012743870757956055,0.17564321519742485,0.012711870055764211,0.17618022109352532
131,100,150,6,6,6,Block Leverage,0.004612452496015749,0.1740512560312022,0.011875684386664833,0.17626239944330943,0.011626506946877365,0.1761221427602187
132,100,150,6,6,6,Block Leverage,0.0048511433766909575,0.18230522761505644,0.012020574766321145,0.1784163229001908,0.011987239459771126,0.17919590989675355
133,100,150,6,6,6,Block Leverage,0.004247895818279897,0.18207303528446567,0.011225422458936835,0.1769163260506721,0.011188742028963415,0.17706287029423512
134,100,150,6,6,6,Block Leverage,0.0047790589462269745,0.1833966755600333,0.011694574542052898,0.1754832687084806,0.011700908536790162,0.1764062950708248
135,100,150,6,6,6,Block Leverage,0.0037959913515098346,0.17837257634409034,0.011488105830913552,0.17551548259792887,0.01156520779050969,0.17602340041418923
136,100,150,6,6,6,Block Leverage,0.0044056584723573145,0.17938275542571727,0.012455638544521584,0.17368209047359165,0.012457034081435631,0.1740247150739949
137,100,150,6,6,6,Block Leverage,0.0046044218262273635,0.18471799274623932,0.012315039618317647,0.17648318371824478,0.01241119901625354,0.17688512373378013
138,100,150,6,6,6,Block Leverage,0.0044935467014746685,0.187210746382324,0.010489087620321186,0.17792087776976145,0.011309824129014621,0.17913196647738092
139,100,150,6,6,6,Block Leverage,0.0047916057685393025,0.17924125677155664,0.011575056863500304,0.17829830119886841,0.011432603624398624,0.1784247465401745
140,100,150,6,6,6,Block Leverage,0.005091151720046565,0.18454285621871053,0.011358857915501022,0.1779448953225356,0.01122382376132807,0.17834163198708933
141,100,150,6,6,6,Block Leverage,0.0041645838267421,0.1827545113484902,0.012212733063733671,0.17826595694534014,0.012085598822215587,0.1784844894115645
142,100,150,6,6,6,Block Leverage,0.004483513431687371,0.18573134279121814,0.011983144846078082,0.1790062639907482,0.012633025897637264,0.18013958965099114
143,100,150,6,6,6,Block Leverage,0.004903238455804719,0.18108663876271294,0.010790571370753585,0.180586776004637,0.011970746870987847,0.18124374075102184
144,100,150,6,6,6,Block Leverage,0.004658260692907843,0.1773147364215468,0.013568414868203602,0.20975446925019137,0.012918624023258047,0.20559030452705737
145,100,150,6,6,6,Block Leverage,0.00489721164933885,0.1830351151769067,0.012023430169635786,0.1781610904150435,0.012098001674092362,0.17902375024572656
146,100,150,6,6,6,Block Leverage,0.004744428167419311,0.17632767531763602,0.011233822210014573,0.17563452561999357,0.01143975912823521,0.17639942955374774
147,100,150,6,6,6,Block Leverage,0.005123770984354316,0.1882236490907086,0.010911209564890221,0.17984802181076548,0.010908626937962419,0.1806418899332087
148,100,150,6,6,6,Block Leverage,0.004207003015000145,0.17657993524707263,0.011857754715504324,0.17370013870067186,0.011981745544795922,0.17425773105692485
149,100,150,6,6,6,Block Leverage,0.0037182927934510507,0.1722788864535783,0.012595118511732863,0.17489820760225874,0.012516532978320737,0.17631683681598398
